M HIP_ID Dist RA_J2000 DEC_J2000 V_MAG Parallax PM_RA PM_DEC CCDM Sp_Type HIP_ID_STR FLUX_J FLUX_H FLUX_K
M 63839 N/A 13:05:02.04 -64:26:29.7 6.64 10.52 -37.54 -17.77 -------- A0V hip63839 6.607999801635742 6.646999835968018 6.639999866485596
M 64003 N/A 13:06:54.26 -35:51:43.3 5.63 14.22 34.8 -86.36 -------- A0V hip64003 5.604000091552734 5.629000186920166 5.563000202178955
M 64108 N/A 13:08:20.41 -78:26:45.7 6.43 7.26 -38.85 -24.94 13083-7827 A0V hip64108 6.408999919891357 6.455999851226807 6.414999961853027
M 64138 N/A 13:08:40.62 -63:12:41.5 9.13 1.85 -32.49 -4.19 -------- A0V hip64138 7.999000072479248 7.835000038146973 7.783999919891357
M 64204 N/A 13:09:30.20 -20:07:25.2 7.16 5.36 -21.3 -12.52 -------- A0V hip64204 6.992000102996826 6.978000164031982 6.966000080108643
M 64248 N/A 13:10:04.72 +12:19:13.2 9.53 4.58 -10.58 -3.33 -------- A0V hip64248 "" "" ""
M 64271 N/A 13:10:21.26 -23:37:28.7 7.78 4.24 11.98 -3.33 -------- A0V hip64271 7.525000095367432 7.541999816894531 7.498000144958496
M 64381 N/A 13:11:43.57 -37:23:51.0 8.32 2.03 -4.28 -9.33 -------- A0V hip64381 8.192999839782715 8.1899995803833 8.215999603271484
M 64466 N/A 13:12:48.81 -66:13:36.3 5.91 11.45 25.31 7.85 -------- A0V(n) hip64466 5.690000057220459 5.703000068664551 5.669000148773193
M 64906 N/A 13:18:14.51 +49:40:55.4 5.14 11.85 -33.34 19.42 -------- A0V hip64906 5.146999835968018 5.26200008392334 5.24399995803833
M 64925 N/A 13:18:24.90 -45:45:52.7 6.87 9.87 -32.06 -17.97 -------- A0V hip64925 6.84499979019165 6.888000011444092 6.876999855041504
M 64933 N/A 13:18:34.86 -51:17:08.8 6.18 5.06 -26.86 -11.87 -------- A0V hip64933 6.0980000495910645 6.116000175476074 6.091000080108643
M 64951 N/A 13:18:48.28 -79:58:33.7 6.34 7.35 -18.11 -22.9 -------- B9.5/A0V hip64951 6.375 6.468999862670898 6.383999824523926
M 65280 N/A 13:22:45.13 +44:42:53.9 8.34 3.8 7.26 -9.33 -------- A0V hip65280 8.392999649047852 8.486000061035156 8.47599983215332
M 65341 N/A 13:23:32.04 -73:47:38.5 8.29 2.94 -23.44 -1.96 -------- A0V hip65341 8.050999641418457 8.027999877929688 8.055000305175781
M 65422 N/A 13:24:33.76 -55:27:03.5 8.41 3.71 -25.08 -6.45 -------- A0V hip65422 8.065999984741211 8.02299976348877 7.96999979019165
M 65551 N/A 13:26:16.69 -48:47:11.7 6.7 8.79 -49.9 -18.56 -------- A0V hip65551 6.6519999504089355 6.729000091552734 6.6529998779296875
M 65599 N/A 13:26:58.94 +11:54:30.7 7.99 3.98 2.26 -4.93 -------- A0V hip65599 7.928999900817871 7.974999904632568 7.938000202178955
M 65810 N/A 13:29:25.26 -51:09:54.4 5.04 6.47 -1.5 -7.79 -------- A0V hip65810 4.994999885559082 4.804999828338623 4.723999977111816
M 65896 N/A 13:30:29.50 -23:38:58.2 7.89 5.8 -10.43 -3.13 13305-2339 A0V hip65896 7.857999801635742 7.892000198364258 7.86899995803833
M 66035 N/A 13:32:18.24 -44:02:40.6 8.65 4.7 -9.86 -12.9 -------- A0V hip66035 8.376999855041504 8.319999694824219 8.329999923706055
M 66152 N/A 13:33:35.87 -65:37:57.6 6.36 9.35 -34.28 -27.91 -------- A0V hip66152 6.322000026702881 6.395999908447266 6.366000175476074
M 66198 N/A 13:34:07.31 +55:20:54.3 5.6 11.77 -18.71 -6.64 -------- A0V hip66198 5.599999904632568 5.6529998779296875 5.635000228881836
M 66419 N/A 13:37:00.35 -37:06:01.1 7.64 4.11 11.01 -31.13 -------- A0V hip66419 7.593999862670898 7.604000091552734 7.60699987411499
M 66553 N/A 13:38:33.43 -56:43:51.0 8.26 0.75 -7.84 -2.19 -------- A0V+... hip66553 6.784999847412109 6.360000133514404 6.230999946594238
M 66722 N/A 13:40:37.65 -44:19:48.8 6.57 8.25 -29.18 -20.01 -------- A0V hip66722 6.364999771118164 6.3470001220703125 6.3429999351501465
M 66879 N/A 13:42:22.95 -56:51:38.0 9.01 4.05 -32.81 -19.29 -------- A0V hip66879 8.62600040435791 8.652999877929688 8.5600004196167
M 67024 N/A 13:44:08.78 -43:26:28.5 7.09 3.21 2.74 -3.7 -------- A0V hip67024 7.050000190734863 7.093999862670898 7.064000129699707
M 67139 N/A 13:45:35.07 -15:46:02.9 6.18 9.63 -40.99 -23.74 13456-1546 A0V hip67139 6.050000190734863 6.065999984741211 6.02400016784668
M 67143 N/A 13:45:36.89 -26:06:57.5 5.81 11.35 -71.63 -10.23 -------- A0V hip67143 5.74399995803833 5.74399995803833 5.710999965667725
M 67244 N/A 13:46:56.35 -36:15:07.0 5.15 7.61 -13.28 -11.5 13469-3615 A0V hip67244 5.2769999504089355 5.160999774932861 5.056000232696533
M 67360 N/A 13:48:22.45 -65:05:08.7 8.67 4.82 -14.24 -9.01 -------- A0V hip67360 8.376999855041504 8.380999565124512 8.378999710083008
M 67523 N/A 13:50:06.51 -29:04:52.7 6.19 9.02 -50.03 -33.3 -------- A0V hip67523 6.191999912261963 6.234000205993652 6.193999767303467
M 67815 N/A 13:53:31.75 -52:30:04.7 8.25 6.64 -33.96 -10.28 -------- A0V hip67815 8.010000228881836 7.998000144958496 7.953000068664551
M 67848 N/A 13:53:51.01 +53:43:43.2 5.7 7.35 -28.6 -6.22 -------- A0V hip67848 5.6479997634887695 5.708000183105469 5.677999973297119
M 68209 N/A 13:57:52.12 +16:12:07.5 7.59 5.42 14.31 -50.48 -------- A0V hip68209 7.389999866485596 7.461999893188477 7.4079999923706055
M 68276 N/A 13:58:38.92 +21:41:46.4 5.76 6.79 -9.52 -42.08 -------- A0Vs hip68276 5.671000003814697 5.7170000076293945 5.703999996185303
M 68286 N/A 13:58:44.19 -57:53:45.9 9.42 3.69 -10.63 -5.92 -------- A0V hip68286 "" "" ""
M 68426 N/A 14:00:29.26 -35:47:08.1 8.02 1.96 -12.18 -5.48 -------- A0V hip68426 7.90500020980835 7.927000045776367 7.849999904632568
M 68713 N/A 14:04:00.76 -12:45:09.4 8.31 6.76 -18.84 -7.12 -------- A0V hip68713 8.121999740600586 8.151000022888184 8.121000289916992
M 68767 N/A 14:04:30.38 +21:23:17.3 8.53 3.32 -7.62 2.6 -------- A0V hip68767 8.137999534606934 8.0600004196167 8.04800033569336
M 68867 N/A 14:06:08.24 -44:41:20.6 7.24 5.55 -22.6 -19.68 -------- A0V hip68867 7.170000076293945 7.24399995803833 7.158999919891357
M 68868 N/A 14:06:09.57 +09:53:43.3 8.64 4.88 -51.43 23.59 -------- A0V hip68868 8.486000061035156 8.480999946594238 8.489999771118164
M 68930 N/A 14:06:40.64 -46:35:15.0 8.66 2.5 -19.89 -0.59 -------- A0V hip68930 8.331000328063965 8.241000175476074 8.258000373840332
M 69021 N/A 14:07:47.42 -34:56:58.0 7.35 5.41 -16.09 -4.04 -------- A0V hip69021 7.209000110626221 7.283999919891357 7.164999961853027
M 69104 N/A 14:08:44.35 -42:35:55.2 8.72 1.73 -15.15 -6.48 -------- A0V hip69104 8.663000106811523 8.682999610900879 8.706999778747559
M 69380 N/A 14:12:09.92 -77:05:30.4 10.26 2.47 -10.17 -4.58 -------- A0V hip69380 9.968999862670898 9.95300006866455 9.940999984741211
M 69479 N/A 14:13:26.34 -72:07:26.0 8.78 4.37 -19.73 -12.32 -------- A0V hip69479 8.388999938964844 8.39900016784668 8.37600040435791
M 69639 N/A 14:15:09.16 -22:33:52.0 8.23 4.93 -13.63 -19.41 -------- A0Vn... hip69639 7.994999885559082 7.98199987411499 7.941999912261963
M 69642 N/A 14:15:11.97 -71:14:01.2 8.74 2.79 -12.66 -4.2 -------- B9.5/A0V hip69642 8.520999908447266 8.496000289916992 8.482000350952148
M 69658 N/A 14:15:24.08 -18:12:02.5 5.53 12.49 -45.46 -11.45 -------- A0V hip69658 5.543000221252441 5.547999858856201 5.552000045776367
M 69718 N/A 14:16:14.19 -25:21:57.0 8.86 4.27 -15.38 -4.29 -------- A0V hip69718 8.739999771118164 8.779000282287598 8.758000373840332
M 69973 N/A 14:19:05.74 -22:57:12.6 7.87 2.95 -27.38 -2.28 -------- A0V hip69973 7.669000148773193 7.693999767303467 7.616000175476074
M 70050 N/A 14:20:08.34 -28:02:56.5 7.2 7.3 -29.96 -18.52 -------- A0V hip70050 7.015999794006348 7.061999797821045 7.010000228881836
M 70097 N/A 14:20:37.35 -34:40:40.4 7.7 1.62 -27.71 -8.78 -------- A0V hip70097 7.658999919891357 7.7270002365112305 7.666999816894531
M 70402 N/A 14:24:12.05 -52:25:22.1 8.71 5.01 -27.94 -13.41 -------- A0V hip70402 8.347999572753906 8.362000465393066 8.321000099182129
M 70419 N/A 14:24:22.59 -26:45:31.5 8.33 3.17 -7.23 -18.04 -------- A0V hip70419 8.208999633789062 8.295999526977539 8.27400016784668
M 70551 N/A 14:25:55.18 -58:49:54.7 9.4 3.58 -9.0 -9.52 -------- A0Vn hip70551 8.977999687194824 8.939000129699707 8.894000053405762
M 70697 N/A 14:27:33.59 -46:12:48.6 7.22 7.88 -21.72 -18.61 -------- A0V hip70697 7.203000068664551 7.254000186920166 7.199999809265137
M 70765 N/A 14:28:17.97 -20:33:52.6 7.96 8.62 -19.71 -22.88 -------- A0V hip70765 7.685999870300293 7.636000156402588 7.614999771118164
M 70860 N/A 14:29:24.65 -80:20:43.8 8.05 3.39 -15.76 -1.87 -------- A0V hip70860 7.60099983215332 7.567999839782715 7.560999870300293
M 70892 N/A 14:29:49.67 +31:47:28.2 6.06 9.35 -19.8 7.01 14298+3147 A0Vs hip70892 6.043000221252441 6.107999801635742 6.091000080108643
M 70993 N/A 14:31:13.08 -34:40:52.0 7.77 3.08 -10.65 -15.23 -------- A0V hip70993 7.578999996185303 7.573999881744385 7.559999942779541
M 71172 N/A 14:33:23.46 +44:19:53.8 9.28 2.56 5.62 6.06 -------- A0V hip71172 8.92199993133545 8.881999969482422 8.845999717712402
M 71271 N/A 14:34:33.45 -46:18:17.2 7.61 5.83 -21.06 -22.2 -------- A0V hip71271 7.534999847412109 7.563000202178955 7.545000076293945
M 71543 N/A 14:37:58.27 -68:05:35.3 10.05 1.24 -7.88 -3.13 -------- A0V hip71543 9.751999855041504 9.72599983215332 9.704000473022461
M 71700 N/A 14:40:01.28 -45:44:36.9 8.06 2.75 -14.03 -6.34 -------- A0V hip71700 7.908999919891357 7.913000106811523 7.872000217437744
M 71920 N/A 14:42:35.37 -54:34:43.2 8.87 0.8 -11.58 -10.74 14426-5435 A0V hip71920 8.562999725341797 8.503999710083008 8.545999526977539
M 72018 N/A 14:43:49.63 -26:00:45.4 8.28 5.04 1.27 -0.53 -------- A0V hip72018 7.953000068664551 7.927000045776367 7.909999847412109
M 72032 N/A 14:44:04.11 -56:21:32.5 8.54 4.44 -16.07 -12.03 -------- A0V hip72032 7.877999782562256 7.814000129699707 7.75
M 72104 N/A 14:44:59.21 -35:11:30.6 4.92 15.76 10.04 -2.03 -------- A0V hip72104 4.813000202178955 4.8520002365112305 4.7779998779296875
M 72192 N/A 14:45:57.64 -44:52:03.0 6.91 7.72 -26.06 -20.77 14460-4452 A0V hip72192 6.735000133514404 6.730999946594238 6.685999870300293
M 72220 N/A 14:46:14.92 +01:53:34.4 3.73 25.35 -116.04 -21.75 -------- A0V hip72220 3.700000047683716 3.628000020980835 3.6700000762939453
M 72270 N/A 14:46:45.48 -53:51:43.5 8.39 4.5 -15.11 -7.84 -------- A0V hip72270 8.043999671936035 8.022000312805176 8.003000259399414
M 72362 N/A 14:47:46.94 -39:55:35.0 6.92 5.08 -32.91 -10.82 -------- A0V hip72362 6.841000080108643 6.892000198364258 6.802999973297119
M 72460 N/A 14:49:02.23 -54:27:45.9 10.35 0.13 -7.93 -6.3 -------- A0V hip72460 "" "" ""
M 72617 N/A 14:50:50.76 -53:22:05.9 6.56 6.76 -15.66 -31.56 -------- A0V hip72617 6.388000011444092 6.414000034332275 6.36899995803833
M 72823 N/A 14:53:06.62 -38:15:25.2 6.58 5.31 -26.23 -23.91 -------- A0V hip72823 6.440000057220459 6.447000026702881 6.418000221252441
M 72900 N/A 14:53:56.91 -44:55:48.5 8.52 3.02 -10.62 -5.99 -------- A0V hip72900 8.425999641418457 8.447999954223633 8.437999725341797
M 73049 N/A 14:55:44.70 -33:51:20.8 5.32 13.2 19.18 -2.03 14557-3351 A0V hip73049 5.2220001220703125 5.216000080108643 5.132999897003174
M 73087 N/A 14:56:13.23 +14:26:46.6 5.9 5.96 -12.78 -0.08 -------- A0V hip73087 5.85099983215332 5.919000148773193 5.89900016784668
M 73131 N/A 14:56:44.49 -50:35:18.2 7.66 2.83 -22.48 -16.26 -------- A0V hip73131 7.447999954223633 7.449999809265137 7.413000106811523
M 73150 N/A 14:56:57.46 -26:17:06.1 6.91 8.24 -20.6 -26.19 -------- A0V hip73150 6.7789998054504395 6.794000148773193 6.749000072479248
M 73200 N/A 14:57:36.65 -12:38:16.9 7.81 6.46 -27.85 -0.5 -------- A0V hip73200 7.585000038146973 7.619999885559082 7.578000068664551
M 73393 N/A 14:59:54.64 -46:14:52.6 7.16 6.64 -20.94 -23.1 -------- A0V hip73393 7.172999858856201 7.203000068664551 7.206999778747559
M 73820 N/A 15:05:16.81 -23:00:47.9 7.53 3.53 -16.66 -6.16 -------- A0V hip73820 7.301000118255615 7.265999794006348 7.252999782562256
M 73867 N/A 15:05:48.72 -20:24:54.9 8.64 2.26 10.11 -2.86 -------- A0V hip73867 8.4350004196167 8.467000007629395 8.45199966430664
M 73939 N/A 15:06:34.24 -12:54:25.3 7.48 5.97 20.87 -17.83 -------- A0V hip73939 7.242000102996826 7.224999904632568 7.23799991607666
M 73987 N/A 15:07:13.70 -32:54:36.6 7.18 8.25 -7.96 -11.98 -------- A0V hip73987 7.0279998779296875 7.039999961853027 7.031000137329102
M 74050 N/A 15:07:58.51 -14:35:32.8 7.98 4.91 -18.89 5.89 -------- A0V hip74050 7.848999977111816 7.875999927520752 7.857999801635742
M 74115 N/A 15:08:48.66 -70:42:38.1 7.05 7.68 -31.96 -33.25 -------- A0V hip74115 6.8480000495910645 6.848999977111816 6.804999828338623
M 74399 N/A 15:12:19.54 -34:58:03.6 7.66 5.76 -1.76 -17.26 -------- A0V hip74399 7.269000053405762 7.2789998054504395 7.218999862670898
M 74744 N/A 15:16:31.77 -67:52:41.4 8.64 4.86 -11.54 -12.58 -------- A0V hip74744 8.369000434875488 8.317000389099121 8.315999984741211
M 74940 N/A 15:18:47.95 -51:48:03.4 8.6 3.24 -16.2 -17.4 -------- A0V hip74940 8.234000205993652 8.204000473022461 8.187000274658203
M 74985 N/A 15:19:22.33 -34:01:56.8 7.76 5.12 -15.41 -21.43 -------- A0V hip74985 7.563000202178955 7.533999919891357 7.510000228881836
M 75161 N/A 15:21:34.28 -44:56:17.5 6.68 4.78 -21.32 -11.25 -------- A0V hip75161 6.599999904632568 6.607999801635742 6.613999843597412
M 75230 N/A 15:22:23.24 +12:34:03.0 6.29 7.33 0.2 -4.52 -------- A0V hip75230 6.2170000076293945 6.25600004196167 6.248000144958496
M 75418 N/A 15:24:31.42 -43:55:38.6 8.0 1.29 -9.5 -11.06 -------- A0V hip75418 7.765999794006348 7.744999885559082 7.728000164031982
M 75501 N/A 15:25:20.22 -38:44:01.0 4.6 8.72 -46.05 -13.35 15253-3845 A0V hip75501 4.446000099182129 4.353000164031982 4.482999801635742
M 75957 N/A 15:30:48.43 -45:25:27.8 7.45 5.06 -14.33 -19.25 -------- A0V hip75957 7.256999969482422 7.250999927520752 7.245999813079834
M 76068 N/A 15:32:07.62 -28:09:58.3 7.96 4.81 6.8 0.24 -------- A0V hip76068 7.3480000495910645 7.283999919891357 7.23199987411499
M 76083 N/A 15:32:19.93 -76:59:13.3 9.29 1.83 -7.08 -5.76 -------- A0Vp... hip76083 9.163000106811523 9.194000244140625 9.180999755859375
M 76098 N/A 15:32:30.89 -38:04:16.3 7.5 4.38 -19.73 -14.24 -------- A0V hip76098 "" "" ""
M 76217 N/A 15:34:10.10 -33:10:16.8 6.98 8.42 -36.1 -31.34 -------- A0V hip76217 6.934999942779541 6.97599983215332 6.948999881744385
M 76244 N/A 15:34:26.59 -59:48:03.3 8.14 5.88 -20.59 -27.98 -------- A0V hip76244 7.61299991607666 7.566999912261963 7.492000102996826
M 76267 N/A 15:34:41.27 +26:42:52.9 2.22 43.65 120.38 -89.44 -------- A0V hip76267 2.25 2.390000104904175 2.2100000381469727
M 76284 N/A 15:34:53.39 -27:09:10.9 8.53 4.01 -11.85 -15.11 -------- A0V hip76284 8.079000473022461 8.083000183105469 8.020999908447266
M 76310 N/A 15:35:16.10 -25:44:03.0 7.31 7.39 -19.08 -25.63 -------- A0V hip76310 7.158999919891357 7.179999828338623 7.171999931335449
M 76685 N/A 15:39:33.73 -63:02:24.3 8.79 2.34 -5.81 -21.98 -------- A0V hip76685 8.541000366210938 8.508000373840332 8.470000267028809
M 76728 N/A 15:40:06.67 -29:13:28.1 9.2 -0.51 -8.53 -1.75 -------- A0V hip76728 8.847999572753906 8.842000007629395 8.795000076293945
M 76961 N/A 15:42:52.81 -44:56:40.8 8.85 4.5 -187.04 -92.41 -------- A0V hip76961 8.501999855041504 8.458000183105469 8.444000244140625
M 77017 N/A 15:43:31.83 -70:16:00.1 7.68 5.54 9.73 -28.5 -------- A0V hip77017 7.616000175476074 7.625 7.614999771118164
M 77111 N/A 15:44:42.13 +17:15:51.2 6.15 10.16 -30.44 6.59 -------- A0V hip77111 6.077000141143799 6.114999771118164 6.13100004196167
M 77198 N/A 15:45:47.34 -64:02:42.3 9.89 1.75 -5.23 -5.32 -------- A0V hip77198 9.520000457763672 9.494999885559082 9.437000274658203
M 77516 N/A 15:49:37.21 -03:25:48.7 3.54 20.94 -98.07 -27.41 -------- A0V hip77516 3.569999933242798 3.759000062942505 3.5899999141693115
M 77552 N/A 15:50:02.10 -25:24:35.4 8.75 3.81 -9.24 -20.75 -------- A0V hip77552 8.225000381469727 8.16100025177002 8.154000282287598
M 77712 N/A 15:51:59.45 -78:42:54.9 9.18 2.03 -6.67 -19.32 15520-7843 A0V hip77712 8.972000122070312 8.958999633789062 8.913999557495117
M 77941 N/A 15:55:00.69 -75:29:08.2 8.27 4.62 11.88 51.46 -------- A0V hip77941 7.794000148773193 7.736999988555908 7.646999835968018
M 78017 N/A 15:55:49.63 +58:54:42.4 6.31 7.01 -31.85 26.62 -------- A0V hip78017 6.304999828338623 6.370999813079834 6.409999847412109
M 78099 N/A 15:56:47.86 -23:11:02.7 7.74 7.98 -12.02 -24.95 -------- A0V hip78099 7.252999782562256 7.2779998779296875 7.183000087738037
M 78196 N/A 15:57:59.35 -31:43:44.1 7.03 8.98 -17.66 -27.89 -------- A0V hip78196 7.005000114440918 7.119999885559082 7.0320000648498535
M 78359 N/A 15:59:55.05 -33:23:07.1 6.83 8.44 -11.63 -18.71 -------- A0V hip78359 6.764999866485596 6.769000053405762 6.74399995803833
M 78436 N/A 16:00:47.63 -08:24:40.9 5.53 7.1 -15.05 -11.99 -------- A0Vs hip78436 5.340000152587891 5.324999809265137 5.297999858856201
M 78445 N/A 16:00:53.71 -40:26:07.7 6.21 8.8 15.08 32.89 16009-4026 A0V hip78445 "" "" ""
M 78473 N/A 16:01:08.33 -45:21:40.1 8.71 -0.2 -4.51 -4.85 -------- A0V hip78473 7.940000057220459 7.874000072479248 7.795000076293945
M 78541 N/A 16:02:04.84 -36:44:38.0 6.99 7.75 -21.43 -21.4 -------- A0V hip78541 6.945000171661377 7.008999824523926 6.9670000076293945
M 78635 N/A 16:03:10.29 -26:37:47.1 8.43 4.15 -5.6 -5.86 -------- A0V hip78635 8.109000205993652 8.109999656677246 8.003999710083008
M 78847 N/A 16:05:43.39 -21:50:19.7 7.79 6.93 -9.78 -22.96 -------- A0V hip78847 7.307000160217285 7.2220001220703125 7.139999866485596
M 78893 N/A 16:06:19.68 +67:48:36.4 5.44 11.92 -35.94 62.65 -------- A0Vn hip78893 5.373000144958496 5.427999973297119 5.431000232696533
M 79018 N/A 16:07:44.06 -46:31:31.2 7.07 6.84 -15.42 -41.53 -------- A0V hip79018 6.953999996185303 7.013000011444092 6.974999904632568
M 79061 N/A 16:08:17.02 -17:08:05.3 8.59 2.95 -3.18 -2.98 -------- A0V+... hip79061 6.7129998207092285 6.2179999351501465 6.031000137329102
M 79102 N/A 16:08:46.63 +17:12:20.3 6.13 8.88 -19.13 -30.74 -------- A0Vnn hip79102 6.052000045776367 6.089000225067139 6.084000110626221
M 79124 N/A 16:09:02.60 -18:59:44.0 7.76 6.64 -7.84 -23.43 -------- A0V hip79124 7.189000129699707 7.0320000648498535 7.008999824523926
M 79156 N/A 16:09:20.89 -19:27:25.9 8.06 6.03 -10.1 -21.77 -------- A0V hip79156 7.586999893188477 7.576000213623047 7.47599983215332
M 79192 N/A 16:09:45.78 -26:26:23.8 8.17 4.52 -12.24 -10.66 -------- A0V hip79192 7.711999893188477 7.61299991607666 7.64300012588501
M 79229 N/A 16:10:09.88 -24:34:56.7 6.64 9.7 -19.17 -34.29 -------- A0V hip79229 "" "" ""
M 79244 N/A 16:10:19.90 -22:09:25.2 7.05 7.48 -4.32 -28.52 -------- A0V hip79244 6.566999912261963 6.480000019073486 6.394999980926514
M 79332 N/A 16:11:28.74 +16:39:56.4 6.09 7.41 2.15 5.75 -------- A0V hip79332 6.01200008392334 6.035999774932861 6.0329999923706055
M 79411 N/A 16:12:22.19 -61:55:44.5 7.02 6.82 -28.26 -35.46 -------- A0V hip79411 6.956999778747559 6.995999813079834 6.982999801635742
M 79477 N/A 16:13:11.85 -49:53:04.9 6.83 7.64 -24.09 -24.19 -------- A0V hip79477 6.348999977111816 6.3460001945495605 6.263999938964844
M 79550 N/A 16:13:55.75 -63:03:28.1 8.1 2.19 1.33 -8.89 -------- A0V hip79550 7.730999946594238 7.697999954223633 7.686999797821045
M 79725 N/A 16:16:16.90 -45:23:21.3 8.14 5.23 -15.74 -43.79 -------- A0V hip79725 7.368000030517578 7.353000164031982 7.236999988555908
M 79838 N/A 16:17:46.67 -70:45:56.8 9.56 4.3 -0.52 -2.05 -------- A0V hip79838 9.53499984741211 9.57699966430664 9.517999649047852
M 79860 N/A 16:18:05.47 -31:39:06.3 8.26 3.99 -9.47 -16.1 -------- A0V hip79860 7.942999839782715 7.909999847412109 7.920000076293945
M 79878 N/A 16:18:16.17 -28:02:30.1 7.07 6.81 -11.67 -24.97 -------- A0V hip79878 7.0289998054504395 7.10099983215332 7.040999889373779
M 79881 N/A 16:18:17.90 -28:36:50.4 4.8 23.23 -33.79 -100.59 -------- A0V: hip79881 4.855000019073486 4.939000129699707 4.738999843597412
M 79933 N/A 16:18:52.25 -77:08:40.9 8.55 5.3 -15.96 -9.03 -------- A0V hip79933 8.309000015258789 8.309000015258789 8.293000221252441
M 80019 N/A 16:20:03.98 -20:02:41.5 8.05 6.22 -13.9 -25.59 16201-2003 A0V hip80019 7.255000114440918 7.138000011444092 7.086999893188477
M 80032 N/A 16:20:13.13 -46:20:56.8 8.04 6.65 -17.88 -18.65 -------- A0V hip80032 7.808000087738037 7.728000164031982 7.744999885559082
M 80152 N/A 16:21:37.44 -71:52:26.0 6.71 8.98 -31.99 -27.6 -------- A0V hip80152 6.672999858856201 6.646999835968018 6.567999839782715
M 80224 N/A 16:22:36.73 -24:22:58.6 8.6 7.14 -3.13 -28.43 -------- A0V hip80224 7.420000076293945 7.210000038146973 7.130000114440918
M 80311 N/A 16:23:47.17 -26:16:15.7 8.92 7.78 -11.12 -18.61 -------- A0V hip80311 8.152000427246094 8.065999984741211 7.9720001220703125
M 80437 N/A 16:25:08.04 -70:57:37.5 9.68 1.99 -4.16 -4.31 16251-7058 A0V hip80437 9.505000114440918 9.50100040435791 9.45199966430664
M 80458 N/A 16:25:24.11 -21:41:18.7 9.18 9.8 -6.03 -22.38 -------- A0V hip80458 7.999000072479248 7.813000202178955 7.705999851226807
M 80464 N/A 16:25:26.74 -19:50:14.2 9.01 5.96 -11.5 -30.99 -------- A0V hip80464 7.619999885559082 7.418000221252441 7.2779998779296875
M 80897 N/A 16:31:11.68 -38:22:58.7 8.56 7.3 -18.48 -23.31 -------- A0V hip80897 7.863999843597412 7.829999923706055 7.7829999923706055
M 80974 N/A 16:32:08.09 -12:25:53.8 6.98 6.85 -21.6 -8.83 -------- A0V hip80974 6.580999851226807 6.51800012588501 6.488999843597412
M 81006 N/A 16:32:35.58 -43:44:02.6 7.78 6.94 -10.1 -16.51 16326-4344 A0V hip81006 7.40500020980835 7.353000164031982 7.329999923706055
M 81082 N/A 16:33:40.67 -31:17:20.6 7.97 2.17 -10.21 -21.65 -------- A0V hip81082 7.775000095367432 7.823999881744385 7.794000148773193
M 81259 N/A 16:35:49.35 -71:53:39.3 6.52 6.78 -18.44 -35.26 -------- A0V hip81259 6.447999954223633 6.453999996185303 6.454999923706055
M 81321 N/A 16:36:32.42 -19:16:31.2 9.38 2.08 -5.27 -2.55 -------- A0V hip81321 8.038000106811523 7.855999946594238 7.770999908447266
M 81406 N/A 16:37:34.53 -18:22:15.7 9.06 2.37 -2.12 -1.37 -------- A0V hip81406 7.841000080108643 7.669000148773193 7.611000061035156
M 81457 N/A 16:38:14.59 -24:53:14.7 9.64 3.57 -3.78 2.27 -------- A0V hip81457 9.03600025177002 8.949999809265137 8.892999649047852
M 81692 N/A 16:41:17.24 -51:23:49.5 7.62 7.51 -14.76 -28.21 -------- A0V hip81692 7.53000020980835 7.584000110626221 7.53000020980835
M 81873 N/A 16:43:22.13 -67:25:56.5 6.02 10.7 15.6 -31.1 -------- A0Vn hip81873 5.941999912261963 5.926000118255615 5.894000053405762
M 82005 N/A 16:45:07.88 -80:47:59.2 8.91 3.13 -2.12 -15.9 -------- A0V hip82005 8.588000297546387 8.618000030517578 8.560999870300293
M 82231 N/A 16:48:00.47 -68:32:39.7 8.83 1.55 -4.35 -14.57 -------- A0V hip82231 8.673999786376953 8.723999977111816 8.732000350952148
M 82270 N/A 16:48:36.20 -63:50:57.8 8.63 3.82 -1.06 -20.21 -------- A0V hip82270 8.378999710083008 8.399999618530273 8.331999778747559
M 82296 N/A 16:48:56.08 -61:23:19.2 7.59 6.13 -4.85 -28.55 -------- A0V hip82296 7.355000019073486 7.3470001220703125 7.258999824523926
M 82413 N/A 16:50:29.83 -49:18:25.3 8.35 3.33 -10.11 -14.99 -------- A0V hip82413 7.767000198364258 7.73799991607666 7.673999786376953
M 82538 N/A 16:52:16.07 -25:36:02.2 6.91 4.81 12.87 -11.78 16523-2536 A0V hip82538 6.710000038146973 6.669000148773193 6.633999824523926
M 82560 N/A 16:52:31.89 -42:59:30.4 7.04 4.84 -9.85 -23.82 -------- A0V hip82560 6.65500020980835 6.598999977111816 6.576000213623047
M 82714 N/A 16:54:26.39 -33:28:31.2 7.03 8.99 -7.01 -28.69 -------- A0V hip82714 6.9120001792907715 6.923999786376953 6.77400016784668
M 82884 N/A 16:56:18.15 +52:41:54.3 7.09 7.06 -3.38 -3.86 -------- A0V hip82884 6.690999984741211 6.6539998054504395 6.599999904632568
M 82908 N/A 16:56:32.86 -66:06:32.3 7.93 4.78 -13.14 -13.33 -------- A0V hip82908 7.638999938964844 7.610000133514404 7.619999885559082
M 83046 N/A 16:58:11.19 -80:04:21.0 7.67 6.22 -6.69 -17.7 -------- A0Vn hip83046 7.586999893188477 7.636000156402588 7.60099983215332
